Ticker / Index,Name,Date,Value,Change,ISIN
OMXBBGI,OMX_Baltic_Benchmark_GI,21.06.2021,1339;79,148;25,
OMXBBGI,OMX_Baltic_Benchmark_GI,22.06.2021,1334;54,147;27,
OMXBBGI,OMX_Baltic_Benchmark_GI,23.06.2021,1335;14,147;39,
OMXBBGI,OMX_Baltic_Benchmark_GI,25.06.2021,1336;2,147;58,
OMXBBGI,OMX_Baltic_Benchmark_GI,28.06.2021,1334;79,147;32,
OMXBBGI,OMX_Baltic_Benchmark_GI,29.06.2021,1336;95,147;72,
OMXBBGI,OMX_Baltic_Benchmark_GI,30.06.2021,1339;95,148;28,
OMXBBGI,OMX_Baltic_Benchmark_GI,01.07.2021,1351;61,150;44,
OMXBBGI,OMX_Baltic_Benchmark_GI,02.07.2021,1348;93,149;94,
OMXBBGI,OMX_Baltic_Benchmark_GI,05.07.2021,1349;4,150;03,
OMXBBGI,OMX_Baltic_Benchmark_GI,06.07.2021,1356;44,151;33,
OMXBBGI,OMX_Baltic_Benchmark_GI,07.07.2021,1353;04,150;7,
OMXBBGI,OMX_Baltic_Benchmark_GI,08.07.2021,1355;91,151;23,
OMXBBGI,OMX_Baltic_Benchmark_GI,09.07.2021,1353;95,150;87,
OMXBBGI,OMX_Baltic_Benchmark_GI,12.07.2021,1360;43,152;07,
OMXBBGI,OMX_Baltic_Benchmark_GI,13.07.2021,1372;59,154;32,
OMXBBGI,OMX_Baltic_Benchmark_GI,14.07.2021,1383;61,156;37,
OMXBBGI,OMX_Baltic_Benchmark_GI,15.07.2021,1396;06,158;67,
OMXBBGI,OMX_Baltic_Benchmark_GI,16.07.2021,1396;45,158;75,
OMXBBGI,OMX_Baltic_Benchmark_GI,19.07.2021,1382;53,156;17,
OMXBBGI,OMX_Baltic_Benchmark_GI,20.07.2021,1395;42,158;55,
OMXBBGI,OMX_Baltic_Benchmark_GI,21.07.2021,1397;54,158;95,
OMXBBGI,OMX_Baltic_Benchmark_GI,22.07.2021,1402;36,159;84,
OMXBBGI,OMX_Baltic_Benchmark_GI,23.07.2021,1416;16,162;4,
OMXBBGI,OMX_Baltic_Benchmark_GI,26.07.2021,1432;23,165;38,
OMXBBGI,OMX_Baltic_Benchmark_GI,27.07.2021,1437;89,166;42,
OMXBBGI,OMX_Baltic_Benchmark_GI,28.07.2021,1445;04,167;75,
OMXBBGI,OMX_Baltic_Benchmark_GI,29.07.2021,1446;43,168;01,
OMXBBGI,OMX_Baltic_Benchmark_GI,30.07.2021,1450;8,168;82,
OMXBBGI,OMX_Baltic_Benchmark_GI,02.08.2021,1475;33,173;36,
OMXBBGI,OMX_Baltic_Benchmark_GI,03.08.2021,1483;67,174;91,
OMXBBGI,OMX_Baltic_Benchmark_GI,04.08.2021,1463;95,171;25,
OMXBBGI,OMX_Baltic_Benchmark_GI,05.08.2021,1475;12,173;32,
OMXBBGI,OMX_Baltic_Benchmark_GI,06.08.2021,1469;72,172;32,
OMXBBGI,OMX_Baltic_Benchmark_GI,09.08.2021,1455;9,169;76,
OMXBBGI,OMX_Baltic_Benchmark_GI,10.08.2021,1473;24,172;97,
OMXBBGI,OMX_Baltic_Benchmark_GI,11.08.2021,1487;3,175;58,
OMXBBGI,OMX_Baltic_Benchmark_GI,12.08.2021,1496;09,177;21,
OMXBBGI,OMX_Baltic_Benchmark_GI,13.08.2021,1504;22,178;71,
OMXBBGI,OMX_Baltic_Benchmark_GI,16.08.2021,1518;31,181;32,
OMXBBGI,OMX_Baltic_Benchmark_GI,17.08.2021,1525;65,182;68,
OMXBBGI,OMX_Baltic_Benchmark_GI,18.08.2021,1533;54,184;15,
OMXBBGI,OMX_Baltic_Benchmark_GI,19.08.2021,1525;21,182;6,
OMXBBGI,OMX_Baltic_Benchmark_GI,20.08.2021,1526;27,182;8,
OMXBBGI,OMX_Baltic_Benchmark_GI,23.08.2021,1526;4,182;82,
OMXBBGI,OMX_Baltic_Benchmark_GI,24.08.2021,1537;63,184;9,
OMXBBGI,OMX_Baltic_Benchmark_GI,25.08.2021,1566;65,190;28,
OMXBBGI,OMX_Baltic_Benchmark_GI,26.08.2021,1587;67,194;18,
OMXBBGI,OMX_Baltic_Benchmark_GI,27.08.2021,1622;93,200;71,
OMXBBGI,OMX_Baltic_Benchmark_GI,30.08.2021,1644;73,204;75,
OMXBBGI,OMX_Baltic_Benchmark_GI,31.08.2021,1617;66,199;73,
OMXBBGI,OMX_Baltic_Benchmark_GI,01.09.2021,1632;89,202;56,
OMXBBGI,OMX_Baltic_Benchmark_GI,02.09.2021,1677;37,210;8,
OMXBBGI,OMX_Baltic_Benchmark_GI,03.09.2021,1730;74,220;69,
OMXBBGI,OMX_Baltic_Benchmark_GI,06.09.2021,1703;61,215;66,
OMXBBGI,OMX_Baltic_Benchmark_GI,07.09.2021,1643;49,204;52,
OMXBBGI,OMX_Baltic_Benchmark_GI,08.09.2021,1610;69,198;44,
OMXBBGI,OMX_Baltic_Benchmark_GI,09.09.2021,1550;37,187;27,
OMXBBGI,OMX_Baltic_Benchmark_GI,10.09.2021,1621;02,200;36,
OMXBBGI,OMX_Baltic_Benchmark_GI,13.09.2021,1663;26,208;18,
OMXBBGI,OMX_Baltic_Benchmark_GI,14.09.2021,1650;15,205;75,
OMXBBGI,OMX_Baltic_Benchmark_GI,15.09.2021,1623;69,200;85,
OMXBBGI,OMX_Baltic_Benchmark_GI,16.09.2021,1628;7,201;78,
OMXBBGI,OMX_Baltic_Benchmark_GI,17.09.2021,1623;45,200;81,
OMXBBGI,OMX_Baltic_Benchmark_GI,20.09.2021,1576;69,192;14,
OMXBBGI,OMX_Baltic_Benchmark_GI,21.09.2021,1581;03,192;95,
OMXBBGI,OMX_Baltic_Benchmark_GI,22.09.2021,1572;64,191;39,
OMXBBGI,OMX_Baltic_Benchmark_GI,23.09.2021,1571;09,191;1,
OMXBBGI,OMX_Baltic_Benchmark_GI,24.09.2021,1557;14,188;52,
OMXBBGI,OMX_Baltic_Benchmark_GI,27.09.2021,1552;02,187;57,
OMXBBGI,OMX_Baltic_Benchmark_GI,28.09.2021,1522;19,182;04,
OMXBBGI,OMX_Baltic_Benchmark_GI,29.09.2021,1514;75,180;67,
OMXBBGI,OMX_Baltic_Benchmark_GI,30.09.2021,1550;75,187;34,
OMXBBGI,OMX_Baltic_Benchmark_GI,01.10.2021,1566;14,190;19,
OMXBBGI,OMX_Baltic_Benchmark_GI,04.10.2021,1562;46,189;51,
OMXBBGI,OMX_Baltic_Benchmark_GI,05.10.2021,1535;96,184;6,
OMXBBGI,OMX_Baltic_Benchmark_GI,06.10.2021,1510;86,179;94,
OMXBBGI,OMX_Baltic_Benchmark_GI,07.10.2021,1509;22,179;64,
OMXBBGI,OMX_Baltic_Benchmark_GI,08.10.2021,1508;16,179;44,
OMXBBGI,OMX_Baltic_Benchmark_GI,11.10.2021,1486;34,175;4,
OMXBBGI,OMX_Baltic_Benchmark_GI,12.10.2021,1494;61,176;93,
OMXBBGI,OMX_Baltic_Benchmark_GI,13.10.2021,1516;08,180;91,
OMXBBGI,OMX_Baltic_Benchmark_GI,14.10.2021,1521;24,181;87,
OMXBBGI,OMX_Baltic_Benchmark_GI,15.10.2021,1530;45,183;57,
OMXBBGI,OMX_Baltic_Benchmark_GI,18.10.2021,1553;81,187;9,
OMXBBGI,OMX_Baltic_Benchmark_GI,19.10.2021,1576;08,192;03,
OMXBBGI,OMX_Baltic_Benchmark_GI,20.10.2021,1558;78,188;82,
OMXBBGI,OMX_Baltic_Benchmark_GI,21.10.2021,1553;31,187;81,
OMXBBGI,OMX_Baltic_Benchmark_GI,22.10.2021,1571;54,191;19,
OMXBBGI,OMX_Baltic_Benchmark_GI,25.10.2021,1577;2,192;24,
OMXBBGI,OMX_Baltic_Benchmark_GI,26.10.2021,1586;11,193;89,
OMXBBGI,OMX_Baltic_Benchmark_GI,27.10.2021,1581;76,193;08,
OMXBBGI,OMX_Baltic_Benchmark_GI,28.10.2021,1594,195;35,
OMXBBGI,OMX_Baltic_Benchmark_GI,29.10.2021,1588;41,194;31,
OMXBBGI,OMX_Baltic_Benchmark_GI,01.11.2021,1589;3,194;48,
OMXBBGI,OMX_Baltic_Benchmark_GI,02.11.2021,1589;29,194;48,
OMXBBGI,OMX_Baltic_Benchmark_GI,03.11.2021,1596;87,195;88,
OMXBBGI,OMX_Baltic_Benchmark_GI,04.11.2021,1600;27,196;51,
OMXBBGI,OMX_Baltic_Benchmark_GI,05.11.2021,1603;92,197;19,
OMXBBGI,OMX_Baltic_Benchmark_GI,08.11.2021,1609;82,198;28,
OMXBBGI,OMX_Baltic_Benchmark_GI,09.11.2021,1608;9,198;11,
OMXBBGI,OMX_Baltic_Benchmark_GI,10.11.2021,1601;13,196;67,
OMXBBGI,OMX_Baltic_Benchmark_GI,11.11.2021,1603;6,197;13,
OMXBBGI,OMX_Baltic_Benchmark_GI,12.11.2021,1598;54,196;19,
OMXBBGI,OMX_Baltic_Benchmark_GI,15.11.2021,1603;7,197;15,
OMXBBGI,OMX_Baltic_Benchmark_GI,16.11.2021,1588;31,194;29,
OMXBBGI,OMX_Baltic_Benchmark_GI,17.11.2021,1587;45,194;14,
OMXBBGI,OMX_Baltic_Benchmark_GI,18.11.2021,1596;55,195;82,
OMXBBGI,OMX_Baltic_Benchmark_GI,19.11.2021,1593;08,195;18,
OMXBBGI,OMX_Baltic_Benchmark_GI,22.11.2021,1599;61,196;39,
OMXBBGI,OMX_Baltic_Benchmark_GI,23.11.2021,1597;27,195;96,
OMXBBGI,OMX_Baltic_Benchmark_GI,24.11.2021,1598;27,196;14,
OMXBBGI,OMX_Baltic_Benchmark_GI,25.11.2021,1600;77,196;6,
OMXBBGI,OMX_Baltic_Benchmark_GI,26.11.2021,1581;27,192;99,
OMXBBGI,OMX_Baltic_Benchmark_GI,29.11.2021,1579;25,192;62,
OMXBBGI,OMX_Baltic_Benchmark_GI,30.11.2021,1551;75,187;52,
OMXBBGI,OMX_Baltic_Benchmark_GI,01.12.2021,1566;24,190;21,
OMXBBGI,OMX_Baltic_Benchmark_GI,02.12.2021,1561,189;23,
OMXBBGI,OMX_Baltic_Benchmark_GI,03.12.2021,1570;22,190;94,
OMXBBGI,OMX_Baltic_Benchmark_GI,06.12.2021,1555;61,188;24,
OMXBBGI,OMX_Baltic_Benchmark_GI,07.12.2021,1565;83,190;13,
OMXBBGI,OMX_Baltic_Benchmark_GI,08.12.2021,1565;59,190;09,
OMXBBGI,OMX_Baltic_Benchmark_GI,09.12.2021,1571;67,191;21,
OMXBBGI,OMX_Baltic_Benchmark_GI,10.12.2021,1579;69,192;7,
OMXBBGI,OMX_Baltic_Benchmark_GI,13.12.2021,1591,194;79,
OMXBBGI,OMX_Baltic_Benchmark_GI,14.12.2021,1578;94,192;56,
OMXBBGI,OMX_Baltic_Benchmark_GI,15.12.2021,1579;27,192;62,
OMXBBGI,OMX_Baltic_Benchmark_GI,16.12.2021,1580;23,192;8,
OMXBBGI,OMX_Baltic_Benchmark_GI,17.12.2021,1572;33,191;33,
OMXBBGI,OMX_Baltic_Benchmark_GI,20.12.2021,1550;59,187;31,
OMXBBGI,OMX_Baltic_Benchmark_GI,21.12.2021,1554;95,188;11,
OMXBBGI,OMX_Baltic_Benchmark_GI,22.12.2021,1552;05,187;58,
OMXBBGI,OMX_Baltic_Benchmark_GI,23.12.2021,1566;68,190;29,
OMXBBGI,OMX_Baltic_Benchmark_GI,27.12.2021,1563;17,189;64,
OMXBBGI,OMX_Baltic_Benchmark_GI,28.12.2021,1563;35,189;67,
OMXBBGI,OMX_Baltic_Benchmark_GI,29.12.2021,1565;56,190;08,
OMXBBGI,OMX_Baltic_Benchmark_GI,30.12.2021,1568;82,190;68,
OMXBBGI,OMX_Baltic_Benchmark_GI,03.01.2022,1583;13,193;34,
OMXBBGI,OMX_Baltic_Benchmark_GI,04.01.2022,1609;14,198;15,
OMXBBGI,OMX_Baltic_Benchmark_GI,05.01.2022,1614;89,199;22,
OMXBBGI,OMX_Baltic_Benchmark_GI,06.01.2022,1602;88,196;99,
OMXBBGI,OMX_Baltic_Benchmark_GI,07.01.2022,1604;13,197;23,
OMXBBGI,OMX_Baltic_Benchmark_GI,10.01.2022,1599;29,196;33,
OMXBBGI,OMX_Baltic_Benchmark_GI,11.01.2022,1601;47,196;73,
OMXBBGI,OMX_Baltic_Benchmark_GI,12.01.2022,1617;11,199;63,
OMXBBGI,OMX_Baltic_Benchmark_GI,13.01.2022,1624;71,201;04,
OMXBBGI,OMX_Baltic_Benchmark_GI,14.01.2022,1611;17,198;53,
OMXBBGI,OMX_Baltic_Benchmark_GI,17.01.2022,1611;18,198;53,
OMXBBGI,OMX_Baltic_Benchmark_GI,18.01.2022,1593;9,195;33,
OMXBBGI,OMX_Baltic_Benchmark_GI,19.01.2022,1579;09,192;59,
OMXBBGI,OMX_Baltic_Benchmark_GI,20.01.2022,1579;74,192;71,
OMXBBGI,OMX_Baltic_Benchmark_GI,21.01.2022,1539;45,185;24,
OMXBBGI,OMX_Baltic_Benchmark_GI,24.01.2022,1470;85,172;53,
OMXBBGI,OMX_Baltic_Benchmark_GI,25.01.2022,1491;57,176;37,
OMXBBGI,OMX_Baltic_Benchmark_GI,26.01.2022,1519;07,181;47,
OMXBBGI,OMX_Baltic_Benchmark_GI,27.01.2022,1512;56,180;26,
OMXBBGI,OMX_Baltic_Benchmark_GI,28.01.2022,1518;41,181;34,
OMXBBGI,OMX_Baltic_Benchmark_GI,31.01.2022,1540;11,185;36,
OMXBBGI,OMX_Baltic_Benchmark_GI,01.02.2022,1566;14,190;19,
OMXBBGI,OMX_Baltic_Benchmark_GI,02.02.2022,1567;1,190;37,
OMXBBGI,OMX_Baltic_Benchmark_GI,03.02.2022,1558;24,188;72,
OMXBBGI,OMX_Baltic_Benchmark_GI,04.02.2022,1551;25,187;43,
OMXBBGI,OMX_Baltic_Benchmark_GI,07.02.2022,1554;56,188;04,
OMXBBGI,OMX_Baltic_Benchmark_GI,08.02.2022,1552;76,187;71,
OMXBBGI,OMX_Baltic_Benchmark_GI,09.02.2022,1567;83,190;5,
OMXBBGI,OMX_Baltic_Benchmark_GI,10.02.2022,1561;63,189;35,
OMXBBGI,OMX_Baltic_Benchmark_GI,11.02.2022,1557;98,188;68,
OMXBBGI,OMX_Baltic_Benchmark_GI,14.02.2022,1524;58,182;49,
OMXBBGI,OMX_Baltic_Benchmark_GI,15.02.2022,1536;73,184;74,
OMXBBGI,OMX_Baltic_Benchmark_GI,16.02.2022,1541;51,185;62,
OMXBBGI,OMX_Baltic_Benchmark_GI,17.02.2022,1522;09,182;03,
OMXBBGI,OMX_Baltic_Benchmark_GI,18.02.2022,1512;6,180;27,
OMXBBGI,OMX_Baltic_Benchmark_GI,21.02.2022,1474;63,173;23,
OMXBBGI,OMX_Baltic_Benchmark_GI,22.02.2022,1473;41,173;01,
OMXBBGI,OMX_Baltic_Benchmark_GI,23.02.2022,1485;67,175;28,
OMXBBGI,OMX_Baltic_Benchmark_GI,24.02.2022,1444;23,167;6,
OMXBBGI,OMX_Baltic_Benchmark_GI,25.02.2022,1460;36,170;59,
OMXBBGI,OMX_Baltic_Benchmark_GI,28.02.2022,1439;78,166;77,
OMXBBGI,OMX_Baltic_Benchmark_GI,01.03.2022,1412;13,161;65,
OMXBBGI,OMX_Baltic_Benchmark_GI,02.03.2022,1370;15,153;87,
OMXBBGI,OMX_Baltic_Benchmark_GI,03.03.2022,1395;22,158;52,
OMXBBGI,OMX_Baltic_Benchmark_GI,04.03.2022,1339;28,148;15,
OMXBBGI,OMX_Baltic_Benchmark_GI,07.03.2022,1259;95,133;45,
OMXBBGI,OMX_Baltic_Benchmark_GI,08.03.2022,1316;89,144,
OMXBBGI,OMX_Baltic_Benchmark_GI,09.03.2022,1371;94,154;2,
OMXBBGI,OMX_Baltic_Benchmark_GI,10.03.2022,1366;33,153;16,
OMXBBGI,OMX_Baltic_Benchmark_GI,11.03.2022,1376;66,155;08,
OMXBBGI,OMX_Baltic_Benchmark_GI,14.03.2022,1389;43,157;44,
OMXBBGI,OMX_Baltic_Benchmark_GI,15.03.2022,1399;23,159;26,
OMXBBGI,OMX_Baltic_Benchmark_GI,16.03.2022,1422;26,163;53,
OMXBBGI,OMX_Baltic_Benchmark_GI,17.03.2022,1432;13,165;36,
OMXBBGI,OMX_Baltic_Benchmark_GI,18.03.2022,1435;23,165;93,
OMXBBGI,OMX_Baltic_Benchmark_GI,21.03.2022,1448;26,168;35,
OMXBBGI,OMX_Baltic_Benchmark_GI,22.03.2022,1454;14,169;43,
OMXBBGI,OMX_Baltic_Benchmark_GI,23.03.2022,1444;67,167;68,
OMXBBGI,OMX_Baltic_Benchmark_GI,24.03.2022,1447;82,168;26,
OMXBBGI,OMX_Baltic_Benchmark_GI,25.03.2022,1450;93,168;84,
OMXBBGI,OMX_Baltic_Benchmark_GI,28.03.2022,1444;96,167;73,
OMXBBGI,OMX_Baltic_Benchmark_GI,29.03.2022,1442;35,167;25,
OMXBBGI,OMX_Baltic_Benchmark_GI,30.03.2022,1447;04,168;12,
OMXBBGI,OMX_Baltic_Benchmark_GI,31.03.2022,1460;04,170;53,
OMXBBGI,OMX_Baltic_Benchmark_GI,01.04.2022,1470;37,172;44,
OMXBBGI,OMX_Baltic_Benchmark_GI,04.04.2022,1476;84,173;64,
OMXBBGI,OMX_Baltic_Benchmark_GI,05.04.2022,1491;62,176;38,
OMXBBGI,OMX_Baltic_Benchmark_GI,06.04.2022,1483;98,174;96,
OMXBBGI,OMX_Baltic_Benchmark_GI,07.04.2022,1492;01,176;45,
OMXBBGI,OMX_Baltic_Benchmark_GI,08.04.2022,1500;45,178;02,
OMXBBGI,OMX_Baltic_Benchmark_GI,11.04.2022,1501;8,178;27,
OMXBBGI,OMX_Baltic_Benchmark_GI,12.04.2022,1496;98,177;37,
OMXBBGI,OMX_Baltic_Benchmark_GI,13.04.2022,1493;37,176;7,
OMXBBGI,OMX_Baltic_Benchmark_GI,14.04.2022,1497;69,177;5,
OMXBBGI,OMX_Baltic_Benchmark_GI,19.04.2022,1478;6,173;97,
OMXBBGI,OMX_Baltic_Benchmark_GI,20.04.2022,1477;35,173;74,
OMXBBGI,OMX_Baltic_Benchmark_GI,21.04.2022,1472;57,172;85,
OMXBBGI,OMX_Baltic_Benchmark_GI,22.04.2022,1474;05,173;12,
OMXBBGI,OMX_Baltic_Benchmark_GI,25.04.2022,1461;48,170;79,
OMXBBGI,OMX_Baltic_Benchmark_GI,26.04.2022,1459;75,170;47,
OMXBBGI,OMX_Baltic_Benchmark_GI,27.04.2022,1459;24,170;38,
OMXBBGI,OMX_Baltic_Benchmark_GI,28.04.2022,1463;92,171;25,
OMXBBGI,OMX_Baltic_Benchmark_GI,29.04.2022,1458;33,170;21,
OMXBBGI,OMX_Baltic_Benchmark_GI,02.05.2022,1450;48,168;76,
OMXBBGI,OMX_Baltic_Benchmark_GI,03.05.2022,1453;73,169;36,
OMXBBGI,OMX_Baltic_Benchmark_GI,04.05.2022,1455;76,169;74,
OMXBBGI,OMX_Baltic_Benchmark_GI,05.05.2022,1459;52,170;43,
OMXBBGI,OMX_Baltic_Benchmark_GI,06.05.2022,1442;77,167;33,
OMXBBGI,OMX_Baltic_Benchmark_GI,09.05.2022,1427;46,164;49,
OMXBBGI,OMX_Baltic_Benchmark_GI,10.05.2022,1419;38,162;99,
OMXBBGI,OMX_Baltic_Benchmark_GI,11.05.2022,1420;41,163;19,
OMXBBGI,OMX_Baltic_Benchmark_GI,12.05.2022,1405;13,160;35,
OMXBBGI,OMX_Baltic_Benchmark_GI,13.05.2022,1421;61,163;41,
OMXBBGI,OMX_Baltic_Benchmark_GI,16.05.2022,1417;44,162;63,
OMXBBGI,OMX_Baltic_Benchmark_GI,17.05.2022,1415;88,162;35,
OMXBBGI,OMX_Baltic_Benchmark_GI,18.05.2022,1410;18,161;29,
OMXBBGI,OMX_Baltic_Benchmark_GI,19.05.2022,1401;03,159;59,
OMXBBGI,OMX_Baltic_Benchmark_GI,20.05.2022,1408;1,160;9,
OMXBBGI,OMX_Baltic_Benchmark_GI,23.05.2022,1411;79,161;59,
OMXBBGI,OMX_Baltic_Benchmark_GI,24.05.2022,1404;9,160;31,
OMXBBGI,OMX_Baltic_Benchmark_GI,25.05.2022,1398;38,159;1,
OMXBBGI,OMX_Baltic_Benchmark_GI,27.05.2022,1407;94,160;87,
OMXBBGI,OMX_Baltic_Benchmark_GI,30.05.2022,1411;45,161;52,
OMXBBGI,OMX_Baltic_Benchmark_GI,31.05.2022,1414;47,162;08,
OMXBBGI,OMX_Baltic_Benchmark_GI,01.06.2022,1411;53,161;54,
OMXBBGI,OMX_Baltic_Benchmark_GI,02.06.2022,1407;69,160;83,
OMXBBGI,OMX_Baltic_Benchmark_GI,03.06.2022,1408;91,161;05,
OMXBBGI,OMX_Baltic_Benchmark_GI,06.06.2022,1402;14,159;8,
OMXBBGI,OMX_Baltic_Benchmark_GI,07.06.2022,1405;71,160;46,
OMXBBGI,OMX_Baltic_Benchmark_GI,08.06.2022,1408;34,160;95,
OMXBBGI,OMX_Baltic_Benchmark_GI,09.06.2022,1407;93,160;87,
OMXBBGI,OMX_Baltic_Benchmark_GI,10.06.2022,1403;65,160;08,
OMXBBGI,OMX_Baltic_Benchmark_GI,13.06.2022,1385;97,156;8,
OMXBBGI,OMX_Baltic_Benchmark_GI,14.06.2022,1372;3,154;27,
OMXBBGI,OMX_Baltic_Benchmark_GI,15.06.2022,1358;05,151;63,
OMXBBGI,OMX_Baltic_Benchmark_GI,16.06.2022,1353;35,150;76,
OMXBBGI,OMX_Baltic_Benchmark_GI,17.06.2022,1345;9,149;38,
OMXBBGI,OMX_Baltic_Benchmark_GI,20.06.2022,1346;75,149;54,
OMXBBGI,OMX_Baltic_Benchmark_GI,21.06.2022,1345;05,149;22,
OMXBBGI,OMX_Baltic_Benchmark_GI,22.06.2022,1333;77,147;13,
OMXBBGI,OMX_Baltic_Benchmark_GI,23.06.2022,1332;85,146;96,
OMXBBGI,OMX_Baltic_Benchmark_GI,27.06.2022,1330;78,146;58,
OMXBBGI,OMX_Baltic_Benchmark_GI,28.06.2022,1335;04,147;37,
OMXBBGI,OMX_Baltic_Benchmark_GI,29.06.2022,1346;69,149;53,
OMXBBGI,OMX_Baltic_Benchmark_GI,30.06.2022,1365;37,152;99,
OMXBBGI,OMX_Baltic_Benchmark_GI,01.07.2022,1366;56,153;21,
OMXBBGI,OMX_Baltic_Benchmark_GI,04.07.2022,1369;1,153;68,
OMXBBGI,OMX_Baltic_Benchmark_GI,05.07.2022,1352;21,150;55,
OMXBBGI,OMX_Baltic_Benchmark_GI,06.07.2022,1352;72,150;64,
OMXBBGI,OMX_Baltic_Benchmark_GI,07.07.2022,1355;91,151;23,
OMXBBGI,OMX_Baltic_Benchmark_GI,08.07.2022,1354;29,150;93,
OMXBBGI,OMX_Baltic_Benchmark_GI,11.07.2022,1350;08,150;15,
OMXBBGI,OMX_Baltic_Benchmark_GI,12.07.2022,1335;38,147;43,
OMXBBGI,OMX_Baltic_Benchmark_GI,13.07.2022,1324;46,145;41,
OMXBBGI,OMX_Baltic_Benchmark_GI,14.07.2022,1315;38,143;72,
OMXBBGI,OMX_Baltic_Benchmark_GI,15.07.2022,1320;93,144;75,
OMXBBGI,OMX_Baltic_Benchmark_GI,18.07.2022,1331;59,146;73,
OMXBBGI,OMX_Baltic_Benchmark_GI,19.07.2022,1324;58,145;43,
OMXBBGI,OMX_Baltic_Benchmark_GI,20.07.2022,1329;42,146;33,
OMXBBGI,OMX_Baltic_Benchmark_GI,21.07.2022,1333;19,147;02,
OMXBBGI,OMX_Baltic_Benchmark_GI,22.07.2022,1337;53,147;83,
OMXBBGI,OMX_Baltic_Benchmark_GI,25.07.2022,1342;23,148;7,
OMXBBGI,OMX_Baltic_Benchmark_GI,26.07.2022,1333;71,147;12,
OMXBBGI,OMX_Baltic_Benchmark_GI,27.07.2022,1335;37,147;43,
OMXBBGI,OMX_Baltic_Benchmark_GI,28.07.2022,1344;04,149;03,
OMXBBGI,OMX_Baltic_Benchmark_GI,29.07.2022,1347;96,149;76,
OMXBBGI,OMX_Baltic_Benchmark_GI,01.08.2022,1349;95,150;13,
OMXBBGI,OMX_Baltic_Benchmark_GI,02.08.2022,1345;14,149;24,
OMXBBGI,OMX_Baltic_Benchmark_GI,03.08.2022,1350;14,150;16,
OMXBBGI,OMX_Baltic_Benchmark_GI,04.08.2022,1361;55,152;28,
OMXBBGI,OMX_Baltic_Benchmark_GI,05.08.2022,1368;4,153;55,
OMXBBGI,OMX_Baltic_Benchmark_GI,08.08.2022,1379;39,155;58,
OMXBBGI,OMX_Baltic_Benchmark_GI,09.08.2022,1390;57,157;66,
OMXBBGI,OMX_Baltic_Benchmark_GI,10.08.2022,1409;08,161;09,
OMXBBGI,OMX_Baltic_Benchmark_GI,11.08.2022,1419;98,163;11,
OMXBBGI,OMX_Baltic_Benchmark_GI,12.08.2022,1421;33,163;36,
OMXBBGI,OMX_Baltic_Benchmark_GI,15.08.2022,1437;74,166;4,
OMXBBGI,OMX_Baltic_Benchmark_GI,16.08.2022,1435;09,165;91,
OMXBBGI,OMX_Baltic_Benchmark_GI,17.08.2022,1416;96,162;55,
OMXBBGI,OMX_Baltic_Benchmark_GI,18.08.2022,1415;41,162;26,
OMXBBGI,OMX_Baltic_Benchmark_GI,19.08.2022,1403;98,160;14,
OMXBBGI,OMX_Baltic_Benchmark_GI,22.08.2022,1378;31,155;38,
OMXBBGI,OMX_Baltic_Benchmark_GI,23.08.2022,1382;46,156;15,
OMXBBGI,OMX_Baltic_Benchmark_GI,24.08.2022,1388;75,157;32,
OMXBBGI,OMX_Baltic_Benchmark_GI,25.08.2022,1386;89,156;97,
OMXBBGI,OMX_Baltic_Benchmark_GI,26.08.2022,1385;2,156;66,
OMXBBGI,OMX_Baltic_Benchmark_GI,29.08.2022,1367;27,153;34,
OMXBBGI,OMX_Baltic_Benchmark_GI,30.08.2022,1365;34,152;98,
OMXBBGI,OMX_Baltic_Benchmark_GI,31.08.2022,1370;12,153;87,
OMXBBGI,OMX_Baltic_Benchmark_GI,01.09.2022,1363;65,152;67,
OMXBBGI,OMX_Baltic_Benchmark_GI,02.09.2022,1361;1,152;2,
OMXBBGI,OMX_Baltic_Benchmark_GI,05.09.2022,1351;3,150;38,
OMXBBGI,OMX_Baltic_Benchmark_GI,06.09.2022,1348;21,149;81,
OMXBBGI,OMX_Baltic_Benchmark_GI,07.09.2022,1345;92,149;38,
OMXBBGI,OMX_Baltic_Benchmark_GI,08.09.2022,1347;89,149;75,
OMXBBGI,OMX_Baltic_Benchmark_GI,09.09.2022,1357;08,151;45,
OMXBBGI,OMX_Baltic_Benchmark_GI,12.09.2022,1367;96,153;47,
OMXBBGI,OMX_Baltic_Benchmark_GI,13.09.2022,1358;03,151;63,
OMXBBGI,OMX_Baltic_Benchmark_GI,14.09.2022,1353;93,150;87,
OMXBBGI,OMX_Baltic_Benchmark_GI,15.09.2022,1356;62,151;37,
OMXBBGI,OMX_Baltic_Benchmark_GI,16.09.2022,1352;97,150;69,
OMXBBGI,OMX_Baltic_Benchmark_GI,19.09.2022,1345;14,149;24,
OMXBBGI,OMX_Baltic_Benchmark_GI,20.09.2022,1340;9,148;45,
OMXBBGI,OMX_Baltic_Benchmark_GI,21.09.2022,1328;46,146;15,
OMXBBGI,OMX_Baltic_Benchmark_GI,22.09.2022,1320;56,144;68,
OMXBBGI,OMX_Baltic_Benchmark_GI,23.09.2022,1313;71,143;41,
OMXBBGI,OMX_Baltic_Benchmark_GI,26.09.2022,1302;63,141;36,
OMXBBGI,OMX_Baltic_Benchmark_GI,27.09.2022,1298;54,140;6,
